S_ID,typeNP,region,c1,c2,c4,c5,c5.1,c6,c6.1,c7,c7.1_1,c7.1_2,c7.1_3,c7.1_4,c7.1_5,child,c13,c10,c10t,c8.1,c8.2,c8.3,c9.1,c9.2,c9.3,c10.1_1,c10.1_2,c10.1_3,c10.1_4,c10.1t,c10.2_1,c10.2_2,c10.2_3,c10.2_4,c10.2_5,c10.2_6,c10.2_7,c10.2_8,c10.2_9,c10.2_10,c10.2t,c11,c12,d1,d2,d3,d3t,d4,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_8,d5_9,MESSAGE,Link,q13,q8.1,q8.2,q8.3,q9.1,q9.2,q9.3,q11,q12
122199,2.00,2.00,14,31,2,36,2.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,4,4,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
122200,1.00,3.00,17,41,2,31,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,2,3,6,,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
122207,2.00,1.00,6,5,2,36,2.00,1,1,3,1,1,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,10,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122211,1.00,4.00,22,51,2,34,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,3,,6,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
122212,2.00,2.00,14,31,2,36,2.00,1,1,2,0,0,1,1,0,4.00,3,1,,2,3,2,2,3,3,,,,,,,,,,,,,,,,,,2,6,2,4,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122215,3.00,3.00,2,27,2,38,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,0,0,0,1,1,1,0,0,0,,,,,,,,,,,
122237,2.00,1.00,6,5,2,31,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,1,,6,2,13,,6,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
122241,1.00,3.00,12,28,2,36,2.00,1,1,2,0,0,1,0,1,5.00,3,1,,1,1,1,1,1,3,,,,,,,,,,,,,,,,,,1,6,2,8,,4,0,0,1,1,1,1,0,0,0,,,,,,,,,,,
122249,1.00,3.00,12,28,2,34,2.00,1,1,2,0,1,0,1,0,4.00,3,1,,3,4,6,3,3,3,,,,,,,,,,,,,,,,,,3,2,2,10,,1,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
122251,2.00,2.00,14,31,2,25,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,4,2,13,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122268,3.00,3.00,2,27,2,31,2.00,1,1,2,1,0,1,0,0,3.00,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,13,,3,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
122275,3.00,3.00,2,27,2,23,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,4,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
122279,1.00,3.00,12,28,2,54,3.00,1,1,1,0,0,0,0,1,5.00,6,7,,6,6,6,6,6,6,,,,,,,,,,,,,,,,,3,,3,3,10,,6,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
122285,1.00,2.00,20,47,2,33,2.00,1,1,2,0,1,0,1,0,4.00,1,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,10,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
122287,1.00,2.00,5,3,2,34,2.00,1,1,4,1,1,0,0,1,5.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,1,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
122289,3.00,3.00,2,27,2,33,2.00,1,1,2,1,0,0,1,0,4.00,3,1,,2,6,6,2,6,6,,,,,,,,,,,,,,,,,,2,2,2,1,,4,1,1,1,0,1,1,0,0,0,,,,,,,,,,,
122293,1.00,3.00,19,46,2,42,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,3,5,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
122294,3.00,3.00,2,27,2,36,2.00,1,1,2,0,1,0,1,0,4.00,3,2,,3,6,6,2,3,3,0,1,0,0,,,,,,,,,,,,,3,,6,2,3,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122300,1.00,1.00,10,17,2,31,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,2,10,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
122302,1.00,2.00,23,53,2,38,2.00,1,1,1,0,0,0,0,1,5.00,3,1,,3,3,3,2,3,3,,,,,,,,,,,,,,,,,,2,6,2,5,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
122309,1.00,2.00,14,33,2,34,2.00,1,1,2,0,1,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,3,12,,1,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
122315,1.00,4.00,22,51,2,31,2.00,1,1,1,0,1,0,0,0,2.00,2,2,,1,2,2,1,2,2,1,0,0,0,,,,,,,,,,,,,1,,4,2,13,,2,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
122318,3.00,3.00,2,27,2,37,2.00,1,1,2,0,1,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,1,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122322,1.00,1.00,7,63,2,31,2.00,1,1,1,1,0,0,0,0,1.00,6,7,,1,6,6,1,6,6,,,,,,,,,,,,,,,,,6,,6,5,13,,6,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
122323,1.00,4.00,15,34,2,40,2.00,1,1,1,0,0,1,0,0,3.00,3,1,,2,3,6,2,6,6,,,,,,,,,,,,,,,,,,2,4,3,12,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
122327,1.00,4.00,15,35,2,40,2.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,6,4,2,10,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122334,1.00,2.00,11,21,2,36,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,2,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
122336,1.00,3.00,12,29,2,31,2.00,1,1,4,1,1,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,2,2,7,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
122337,1.00,1.00,10,20,2,33,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,2,0,1,0,1,1,0,1,0,0,,,,,,,,,,,
122338,3.00,1.00,21,50,2,29,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,12,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
122340,1.00,3.00,3,24,2,31,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,3,1,1,3,1,,,,,,,,,,,,,,,,,1,,6,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122343,1.00,2.00,5,3,2,30,2.00,1,1,2,0,0,0,1,0,4.00,3,1,,2,6,6,2,2,6,,,,,,,,,,,,,,,,,,3,6,2,6,,3,1,1,0,0,1,1,1,0,0,,,,,,,,,,,
122350,1.00,3.00,3,24,2,45,3.00,1,1,2,0,0,1,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,4,7,,2,0,0,0,0,1,1,0,0,0,,,,,,,,,,,
122354,1.00,1.00,13,68,2,39,2.00,1,1,3,0,1,0,0,0,2.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,1,,3,0,0,0,0,1,0,1,0,0,,,,,,,,,,,
122359,1.00,3.00,17,41,2,32,2.00,1,1,2,0,0,1,0,0,3.00,2,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,6,,3,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
122360,1.00,3.00,17,41,2,35,2.00,1,1,1,0,0,1,0,0,3.00,4,1,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,2,4,2,5,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122363,1.00,3.00,26,60,2,33,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,6,,2,1,0,1,0,1,1,1,0,0,,,,,,,,,,,
122370,1.00,3.00,17,41,2,39,2.00,1,1,2,0,0,1,0,0,3.00,4,1,,1,4,6,1,3,6,,,,,,,,,,,,,,,,,,3,4,2,6,,4,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
122373,1.00,2.00,18,43,2,39,2.00,1,1,2,0,0,1,0,0,3.00,3,3,,4,4,3,4,3,3,1,1,1,0,,1,1,1,1,0,0,1,0,0,0,,3,,6,2,3,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
122381,1.00,3.00,24,54,2,38,2.00,1,1,2,0,0,0,1,1,5.00,2,1,,2,3,2,2,2,3,,,,,,,,,,,,,,,,,,1,4,3,7,,1,1,0,0,1,1,0,1,0,0,,,,,,,,,,,
122384,1.00,3.00,4,1,2,35,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,,2,3,2,12,,2,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
122397,2.00,4.00,16,38,2,38,2.00,1,1,1,0,0,0,1,0,4.00,4,6,? ??????? ???? ???????? ? 11 ???,5,5,3,3,4,3,,,,,,,,,,,,,,,,,3,,6,3,12,,3,1,0,0,1,1,0,1,0,0,,,,,,,,,,,
122400,1.00,3.00,3,25,2,42,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,2,5,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
122404,3.00,1.00,21,50,2,42,3.00,1,1,2,0,1,0,0,1,5.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,3,2,6,,2,1,0,1,1,1,0,1,0,0,,,,,,,,,,,
122425,2.00,1.00,6,7,2,31,2.00,1,1,2,0,1,1,0,0,3.00,1,1,,1,4,2,1,2,2,,,,,,,,,,,,,,,,,,2,4,2,4,,3,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
122427,3.00,3.00,2,27,2,44,3.00,1,1,2,0,1,0,0,0,2.00,3,1,,3,5,3,2,2,3,,,,,,,,,,,,,,,,,,1,4,2,12,,3,1,1,1,1,1,0,0,0,0,,,,,,,,,,,
122429,1.00,3.00,24,56,2,34,2.00,1,1,2,0,1,0,1,0,4.00,3,1,,2,4,2,1,3,2,,,,,,,,,,,,,,,,,,1,6,3,3,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
122452,1.00,1.00,7,66,2,45,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,0,0,0,0,1,0,1,0,0,,,,,,,,,,,
122467,1.00,2.00,5,2,2,30,2.00,1,1,1,0,1,0,0,0,2.00,3,4,,3,4,4,3,5,3,,,,,,,,,,,,,,,,,4,,6,2,1,,3,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
122470,1.00,3.00,26,60,2,34,2.00,1,1,2,1,0,1,0,0,3.00,1,1,,1,3,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
122482,3.00,3.00,2,27,2,36,2.00,1,1,1,0,1,0,0,0,2.00,2,2,,2,3,2,1,1,2,1,0,0,0,,,,,,,,,,,,,1,,4,4,12,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122486,3.00,3.00,3,27,2,29,2.00,1,1,1,0,1,0,0,0,2.00,2,4,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,6,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
122489,1.00,2.00,11,22,2,31,2.00,1,1,1,0,0,0,1,0,4.00,4,3,?? ????? ???????????,4,3,4,4,4,4,0,0,0,1,?? ????? ???????????,,,,,,,,,,,,3,,4,3,6,,4,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
122493,1.00,2.00,9,15,2,34,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,3,3,2,3,2,,,,,,,,,,,,,,,,,1,,5,2,13,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
122500,1.00,4.00,15,34,2,42,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,4,4,,3,1,1,0,0,1,1,1,0,0,,,,,,,,,,,
122517,3.00,1.00,21,50,2,34,2.00,1,1,2,1,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,13,,3,1,0,1,1,1,0,1,0,0,,,,,,,,,,,
122527,2.00,1.00,6,5,2,49,3.00,1,1,1,0,0,0,0,1,5.00,3,1,,2,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,6,5,3,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
122528,1.00,1.00,7,61,2,33,2.00,1,1,2,1,0,1,0,0,3.00,6,1,,2,6,6,2,2,6,,,,,,,,,,,,,,,,,,2,5,2,13,,4,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
122529,3.00,3.00,3,27,2,38,2.00,1,1,1,0,0,1,0,0,3.00,5,2,,4,5,3,2,5,5,0,1,0,0,,,,,,,,,,,,,5,,3,2,6,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122531,2.00,1.00,6,7,2,30,2.00,1,1,2,0,1,1,0,0,3.00,1,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,3,1,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
122556,1.00,2.00,14,30,2,31,2.00,1,1,1,0,0,1,0,0,3.00,3,7,,2,5,6,3,5,6,,,,,,,,,,,,,,,,,3,,6,2,5,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
122573,1.00,3.00,17,41,2,45,3.00,1,1,2,0,1,0,1,0,4.00,6,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,3,2,,2,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
122574,2.00,1.00,6,5,2,35,2.00,1,1,1,0,1,0,0,0,2.00,1,1,,1,5,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,1,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122584,3.00,3.00,2,27,2,31,2.00,1,1,2,0,0,1,1,0,4.00,2,1,,2,3,3,2,3,2,,,,,,,,,,,,,,,,,,2,4,2,8,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
122612,3.00,3.00,2,27,2,42,3.00,1,1,2,0,0,0,1,1,5.00,2,1,,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,1,6,2,3,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122624,1.00,1.00,6,6,2,41,3.00,1,1,2,0,1,0,1,0,4.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,8,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122632,1.00,3.00,12,28,2,32,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,1,4,2,2,4,3,,,,,,,,,,,,,,,,,,2,6,2,4,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122643,1.00,3.00,17,40,2,43,3.00,1,1,2,0,0,1,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,6,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122658,1.00,2.00,11,21,2,36,2.00,1,1,2,0,1,0,1,0,4.00,2,1,,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,12,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122673,3.00,3.00,2,27,2,18,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,4,3,2,3,4,,,,,,,,,,,,,,,,,3,,6,5,1,,2,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
122723,1.00,2.00,25,57,2,34,2.00,1,1,2,0,1,0,1,0,4.00,1,1,,1,3,2,1,3,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
122772,1.00,2.00,23,53,2,26,2.00,1,1,1,1,0,0,0,0,1.00,4,5,,4,5,4,3,4,3,,,,,,,,,,,,,,,,,3,,6,2,1,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
122827,1.00,3.00,24,56,2,23,1.00,1,1,1,1,0,0,0,0,1.00,4,2,,4,4,4,3,3,4,0,0,1,0,,0,1,0,1,0,0,0,1,1,0,,3,,6,1,4,,3,1,1,0,0,0,0,1,0,0,,,,,,,,,,,
122846,3.00,1.00,21,50,2,32,2.00,1,1,3,1,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,2,1,,4,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
122885,3.00,1.00,21,50,2,36,2.00,1,1,1,0,1,0,0,0,2.00,6,4,,3,4,3,3,3,3,,,,,,,,,,,,,,,,,3,,5,2,6,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
122901,1.00,2.00,23,53,2,20,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,5,2,10,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
122905,3.00,3.00,2,27,2,38,2.00,1,1,2,0,1,0,1,0,4.00,3,1,,3,4,3,2,3,3,,,,,,,,,,,,,,,,,,2,5,3,8,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
122906,1.00,3.00,8,12,2,30,2.00,1,1,1,1,0,0,0,0,1.00,6,4,,6,3,3,6,6,6,,,,,,,,,,,,,,,,,2,,6,2,13,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
122927,2.00,2.00,14,31,2,30,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,3,,6,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
122967,3.00,3.00,2,27,2,36,2.00,1,1,1,0,1,0,0,0,2.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,3,1,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
122977,2.00,1.00,6,7,2,34,2.00,1,1,4,0,1,0,0,0,2.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
123051,2.00,2.00,14,31,2,24,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,3,2,10,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123140,1.00,1.00,6,8,2,37,2.00,1,1,5,1,1,1,1,1,5.00,5,2,,5,5,5,5,5,5,0,0,1,0,,1,1,1,0,0,0,1,1,0,0,,5,,5,1,13,,1,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123161,1.00,1.00,10,20,2,44,3.00,1,1,2,0,0,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,3,2,15,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
123164,1.00,3.00,4,1,2,23,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,2,,6,2,13,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
123167,3.00,3.00,2,27,2,35,2.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,1,4,,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
123188,1.00,3.00,26,60,2,26,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,1,4,2,6,,4,1,0,1,0,1,1,1,0,0,,,,,,,,,,,
123217,1.00,2.00,25,57,2,32,2.00,1,1,3,0,1,0,0,0,2.00,3,4,,3,6,6,3,3,3,,,,,,,,,,,,,,,,,2,,4,2,13,,2,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123219,2.00,2.00,14,31,2,37,2.00,1,1,2,0,0,1,1,0,4.00,1,1,,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,1,5,2,4,,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
123221,1.00,2.00,9,16,2,27,2.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,1,6,1,1,2,,,,,,,,,,,,,,,,,1,,4,2,10,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123222,3.00,3.00,2,27,2,34,2.00,1,1,2,0,1,0,1,0,4.00,2,1,,2,2,6,2,2,6,,,,,,,,,,,,,,,,,,2,5,2,13,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123227,3.00,3.00,2,27,2,38,2.00,1,1,2,0,1,0,1,0,4.00,5,1,,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,5,6,2,8,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123229,1.00,2.00,23,53,2,34,2.00,1,1,2,0,1,1,0,0,3.00,6,1,,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,6,4,2,6,,2,1,0,1,0,0,0,0,0,0,,,,,,,,,,,
123230,2.00,2.00,14,31,2,44,3.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,10,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123232,1.00,2.00,5,3,2,30,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,12,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123235,3.00,3.00,2,27,2,31,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,4,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
123238,1.00,1.00,7,63,2,32,2.00,1,1,3,0,0,1,0,0,3.00,3,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,4,2,10,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
123244,1.00,2.00,9,15,2,31,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,3,2,9,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123249,3.00,3.00,2,27,2,39,2.00,1,1,1,0,1,0,0,0,2.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,3,10,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
123250,1.00,1.00,7,63,2,39,2.00,1,1,1,0,0,0,1,0,4.00,3,1,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,3,3,2,6,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
123252,1.00,3.00,17,40,2,32,2.00,1,1,2,1,0,0,0,0,1.00,2,1,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,2,2,13,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123254,2.00,4.00,16,38,2,30,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,6,2,3,6,,,,,,,,,,,,,,,,,,1,6,2,6,,3,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
123260,2.00,1.00,6,7,2,55,3.00,1,1,1,0,0,0,0,1,5.00,6,1,??????? ??? ???????? ???????,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,2,6,2,5,,3,1,1,1,1,1,0,1,0,0,,,,,,,,,,,
123266,1.00,3.00,3,25,2,33,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,2,5,2,1,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123277,1.00,2.00,11,23,2,47,3.00,1,1,5,1,1,1,0,1,5.00,1,7,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,2,3,10,,3,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
123281,1.00,3.00,19,46,2,46,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,1,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123286,2.00,1.00,6,5,2,37,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,10,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123290,1.00,2.00,5,3,2,34,2.00,1,1,1,1,0,0,0,0,1.00,2,5,,2,3,3,2,2,2,,,,,,,,,,,,,,,,,2,,6,2,13,,4,1,0,1,0,1,1,1,0,0,,,,,,,,,,,
123292,3.00,3.00,2,27,2,30,2.00,1,1,2,1,0,1,0,0,3.00,1,1,,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,1,4,2,5,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123293,1.00,3.00,26,60,2,33,2.00,1,1,1,1,0,0,0,0,1.00,3,4,,2,4,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,4,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
123300,1.00,3.00,26,59,2,37,2.00,1,1,1,0,0,0,1,0,4.00,6,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,2,3,2,10,,2,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
123301,2.00,1.00,6,7,2,53,3.00,1,1,1,0,1,0,0,0,2.00,2,1,,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,1,4,1,5,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123310,3.00,3.00,2,27,2,32,2.00,1,1,1,1,0,0,0,0,1.00,2,1,,3,3,3,2,5,3,,,,,,,,,,,,,,,,,,3,6,2,5,,2,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
123316,2.00,4.00,16,38,2,44,3.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,15,,2,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
123326,1.00,3.00,26,60,2,43,3.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,4,10,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
